Printout for SDDS file one.twi

       s            betay          alphay          etay          etayp     
       m              m                             m                      
---------------------------------------------------------------------------
  1.347077e+02   1.091360e+01  -4.933234e-01   0.000000e+00   0.000000e+00 
  1.350327e+02   1.124630e+01  -5.303500e-01   0.000000e+00   0.000000e+00 
  1.350822e+02   1.129910e+01  -5.359912e-01   0.000000e+00   0.000000e+00 
  1.381263e+02   1.561474e+01  -8.816166e-01   0.000000e+00   0.000000e+00 
  1.381758e+02   1.570233e+01  -8.872523e-01   0.000000e+00   0.000000e+00 
  1.382867e+02   1.590056e+01  -8.998771e-01   0.000000e+00   0.000000e+00 
  1.383363e+02   1.598995e+01  -9.055128e-01   0.000000e+00   0.000000e+00 
  1.413804e+02   2.255311e+01  -1.250367e+00   0.000000e+00   0.000000e+00 
  1.414299e+02   2.267721e+01  -1.255995e+00   0.000000e+00   0.000000e+00 
  1.414299e+02   2.267721e+01  -1.255995e+00   0.000000e+00   0.000000e+00 
  1.419299e+02   2.396162e+01  -1.312826e+00   0.000000e+00   0.000000e+00 
  1.419794e+02   2.409191e+01  -1.318454e+00   0.000000e+00   0.000000e+00 
  1.450235e+02   3.316587e+01  -1.662191e+00   0.000000e+00   0.000000e+00 
  1.450730e+02   3.333075e+01  -1.667809e+00   0.000000e+00   0.000000e+00 
  1.451839e+02   3.370213e+01  -1.680394e+00   0.000000e+00   0.000000e+00 
  1.452334e+02   3.386882e+01  -1.686011e+00   0.000000e+00   0.000000e+00 
  1.482775e+02   4.517674e+01  -2.028469e+00   0.000000e+00   0.000000e+00 
  1.483271e+02   4.537790e+01  -2.034075e+00   0.000000e+00   0.000000e+00 
  1.483271e+02   4.537790e+01  -2.034075e+00   0.000000e+00   0.000000e+00 
  1.486521e+02   4.671201e+01  -2.070870e+00   0.000000e+00   0.000000e+00 
  1.488021e+02   4.672218e+01   2.003383e+00   0.000000e+00   0.000000e+00 
  1.488021e+02   4.672218e+01   2.003383e+00   0.000000e+00   0.000000e+00 
  1.488021e+02   4.672218e+01   2.003383e+00   0.000000e+00   0.000000e+00 
  1.488021e+02   4.672218e+01   2.003383e+00   0.000000e+00   0.000000e+00 
  1.488021e+02   4.672218e+01   2.003383e+00   0.000000e+00   0.000000e+00 
  1.491271e+02   4.543131e+01   1.968509e+00   0.000000e+00   0.000000e+00 
  1.491766e+02   4.523663e+01   1.963196e+00   0.000000e+00   0.000000e+00 
  1.522207e+02   3.427155e+01   1.638635e+00   0.000000e+00   0.000000e+00 
  1.522702e+02   3.410954e+01   1.633311e+00   0.000000e+00   0.000000e+00 
  1.523811e+02   3.374852e+01   1.621384e+00   0.000000e+00   0.000000e+00 
  1.524306e+02   3.358822e+01   1.616060e+00   0.000000e+00   0.000000e+00 
  1.554747e+02   2.474083e+01   1.290159e+00   0.000000e+00   0.000000e+00 
  1.555242e+02   2.461333e+01   1.284826e+00   0.000000e+00   0.000000e+00 
  1.555242e+02   2.461333e+01   1.284826e+00   0.000000e+00   0.000000e+00 
  1.560242e+02   2.335543e+01   1.230977e+00   0.000000e+00   0.000000e+00 
