Printout for SDDS file one.twi

       s            betax          alphax          etax          etaxp     
       m              m                             m                      
---------------------------------------------------------------------------
  1.554747e+02   2.237621e+01  -1.236377e+00   1.897106e-03   1.811566e-04 
  1.555242e+02   2.249892e+01  -1.241972e+00   1.906076e-03   1.811566e-04 
  1.555242e+02   2.249892e+01  -1.241972e+00   1.906076e-03   1.811566e-04 
  1.560242e+02   2.376914e+01  -1.298475e+00   1.996654e-03   1.811566e-04 
  1.560738e+02   2.389801e+01  -1.304070e+00   2.005624e-03   1.811566e-04 
  1.591179e+02   3.288462e+01  -1.648069e+00   2.557083e-03   1.811566e-04 
  1.591674e+02   3.304810e+01  -1.653665e+00   2.566053e-03   1.811566e-04 
  1.592783e+02   3.341634e+01  -1.666199e+00   2.586147e-03   1.811566e-04 
  1.593278e+02   3.358162e+01  -1.671795e+00   2.595117e-03   1.811566e-04 
  1.623719e+02   4.480701e+01  -2.015794e+00   3.146575e-03   1.811566e-04 
  1.624214e+02   4.500691e+01  -2.021389e+00   3.155545e-03   1.811566e-04 
  1.624214e+02   4.500691e+01  -2.021389e+00   3.155545e-03   1.811566e-04 
  1.627464e+02   4.633275e+01  -2.058116e+00   3.214421e-03   1.811566e-04 
  1.627464e+02   4.633275e+01  -2.058116e+00   3.214421e-03   1.811566e-04 
  1.637464e+02   5.056199e+01  -2.171121e+00   3.395578e-03   1.811566e-04 
  1.638964e+02   5.273968e+01  -1.248974e+01   3.469085e-03   8.011567e-04 
  1.638964e+02   5.273968e+01  -1.248974e+01   3.469085e-03   8.011567e-04 
  1.638964e+02   5.273968e+01  -1.248974e+01   3.469085e-03   7.878096e-04 
  1.638964e+02   5.273968e+01  -1.248974e+01   3.469085e-03   7.878096e-04 
  1.651464e+02   8.861524e+01  -1.621070e+01   4.453847e-03   7.878096e-04 
  1.652964e+02   9.067650e+01   2.613803e+00   4.508578e-03  -5.981418e-05 
  1.658464e+02   8.782745e+01   2.566298e+00   4.475680e-03  -5.981418e-05 
  1.658464e+02   8.782745e+01   2.566298e+00   4.475680e-03  -5.981418e-05 
  1.713464e+02   6.221094e+01   2.091249e+00   4.146702e-03  -5.981418e-05 
  1.713464e+02   6.221094e+01   2.091249e+00   4.146702e-03  -5.981418e-05 
  1.768464e+02   4.181998e+01   1.616199e+00   3.817724e-03  -5.981418e-05 
  1.768464e+02   4.181998e+01   1.616199e+00   3.817724e-03  -5.981418e-05 
  1.773464e+02   4.022537e+01   1.573013e+00   3.787817e-03  -5.981418e-05 
  1.774964e+02   4.097065e+01  -6.591367e+00   3.831235e-03   6.400969e-04 
  1.787964e+02   5.994157e+01  -8.001644e+00   4.663361e-03   6.400969e-04 
  1.789464e+02   6.115004e+01  -1.379191e-03   4.716022e-03   6.097374e-05 
  1.789464e+02   6.115004e+01  -1.379191e-03   4.716022e-03   6.097374e-05 
  1.789464e+02   6.115004e+01  -1.379191e-03   4.716022e-03   5.647820e-05 
  1.789464e+02   6.115004e+01  -1.379191e-03   4.716022e-03   5.647820e-05 
  1.805214e+02   6.119495e+01  -2.713556e-02   4.804975e-03   5.647820e-05 
  1.805214e+02   6.119495e+01  -2.713556e-02   4.804975e-03   5.647820e-05 
  1.807214e+02   6.120646e+01  -3.040621e-02   4.816271e-03   5.647820e-05 
  1.807214e+02   6.120646e+01  -3.040621e-02   4.816271e-03   5.647820e-05 
  1.809214e+02   6.121928e+01  -3.367686e-02   4.827567e-03   5.647820e-05 
  1.809214e+02   6.121928e+01  -3.367686e-02   4.827567e-03   5.647820e-05 
  1.812214e+02   4.937708e+01   3.673559e+01   4.390797e-03  -2.922055e-03 
  1.815214e+02   2.979730e+01   2.853034e+01   3.514181e-03  -2.922055e-03 
  1.818214e+02   1.880690e+01   1.025015e+01   2.912889e-03  -1.139747e-03 
  1.818214e+02   1.880690e+01   1.025015e+01   2.912889e-03  -1.139747e-03 
  1.818214e+02   1.880690e+01   1.025015e+01   2.912889e-03  -1.178658e-03 
  1.818214e+02   1.880690e+01   1.025015e+01   2.912889e-03  -1.178658e-03 
  1.822714e+02   1.072381e+01   7.712277e+00   2.382493e-03  -1.178658e-03 
  1.842714e+02   2.317859e+00  -3.474587e+00   2.216665e-01   2.222890e-01 
  1.863994e+02   4.264584e+01  -1.547653e+01   6.946975e-01   2.222890e-01 
  1.866994e+02   5.243936e+01  -1.716854e+01   7.613842e-01   2.222890e-01 
  1.869994e+02   4.927119e+01   2.681596e+01   7.302009e-01  -4.257386e-01 
  1.871994e+02   3.912940e+01   2.389297e+01   6.450532e-01  -4.257386e-01 
  1.871994e+02   3.912940e+01   2.389297e+01   6.450532e-01  -4.257386e-01 
  1.874664e+02   2.741244e+01   1.999078e+01   5.313810e-01  -4.257386e-01 
  1.877664e+02   2.088551e+01   3.156734e+00   4.519697e-01  -1.122194e-01 
  1.877664e+02   2.088551e+01   3.156734e+00   4.519697e-01  -1.122194e-01 
  1.877664e+02   2.088551e+01   3.156734e+00   4.519697e-01  -1.121441e-01 
  1.877664e+02   2.088551e+01   3.156734e+00   4.519697e-01  -1.121441e-01 
  1.927164e+02   2.497746e+00   5.579658e-01  -1.031435e-01  -1.121441e-01 
  1.947164e+02   2.349847e+00  -4.833863e-01  -1.039602e-01   1.113206e-01 
  1.996664e+02   1.999910e+01  -3.082120e+00   4.470769e-01   1.113206e-01 
  1.999664e+02   2.629158e+01  -1.923389e+01   5.256895e-01   4.212185e-01 
  1.999664e+02   2.629158e+01  -1.923389e+01   5.256895e-01   4.212185e-01 
  1.999664e+02   2.629158e+01  -1.923389e+01   5.256895e-01   4.212613e-01 
  1.999664e+02   2.629158e+01  -1.923389e+01   5.256895e-01   4.212613e-01 
  2.002334e+02   3.756828e+01  -2.300094e+01   6.381663e-01   4.212613e-01 
  2.002334e+02   3.756828e+01  -2.300094e+01   6.381663e-01   4.212613e-01 
  2.004334e+02   4.733301e+01  -2.582271e+01   7.224185e-01   4.212613e-01 
  2.007334e+02   5.041322e+01   1.644311e+01   7.533632e-01  -2.193648e-01 
  2.010334e+02   4.103183e+01   1.482820e+01   6.875537e-01  -2.193648e-01 
  2.010334e+02   4.103183e+01   1.482820e+01   6.875537e-01  -2.193648e-01 
  2.031614e+02   2.299434e+00   3.373117e+00   2.207453e-01  -2.193648e-01 
  2.051614e+02   1.009718e+01  -7.304441e+00   7.248217e-03   4.098413e-03 
  2.056114e+02   1.776127e+01  -9.726869e+00   9.092503e-03   4.098413e-03 
  2.059114e+02   2.817747e+01  -2.702750e+01   1.119212e-02   1.010891e-02 
  2.059114e+02   2.817747e+01  -2.702750e+01   1.119212e-02   1.010891e-02 
  2.059114e+02   2.817747e+01  -2.702750e+01   1.119212e-02   1.004754e-02 
  2.059114e+02   2.817747e+01  -2.702750e+01   1.119212e-02   1.004754e-02 
  2.062114e+02   4.673036e+01  -3.481549e+01   1.420638e-02   1.004754e-02 
  2.065114e+02   5.796960e+01  -1.771069e-02   1.565531e-02  -5.575389e-04 
  2.065114e+02   5.796960e+01  -1.771069e-02   1.565531e-02  -5.575389e-04 
  2.069864e+02   5.799032e+01  -2.590721e-02   1.539048e-02  -5.575389e-04 
  2.071364e+02   5.677232e+01   8.088179e+00   1.514104e-02  -2.762351e-03 
  2.081864e+02   4.107697e+01   6.859771e+00   1.224057e-02  -2.762351e-03 
  2.083364e+02   4.017055e+01  -7.605286e-01   1.199928e-02  -4.624352e-04 
  2.083364e+02   4.017055e+01  -7.605286e-01   1.199928e-02  -4.624352e-04 
  2.083364e+02   4.017055e+01  -7.605286e-01   1.199928e-02  -4.767164e-04 
  2.083364e+02   4.017055e+01  -7.605286e-01   1.199928e-02  -4.767164e-04 
  2.093864e+02   4.181098e+01  -8.017858e-01   1.149873e-02  -4.767164e-04 
  2.095364e+02   4.188509e+01   3.084040e-01   1.140419e-02  -7.833513e-04 
  2.100864e+02   4.155375e+01   2.940239e-01   1.097335e-02  -7.833513e-04 
  2.146224e+02   3.942432e+01   1.754272e-01   7.420069e-03  -7.833513e-04 
  2.146224e+02   3.942432e+01   1.754272e-01   7.420069e-03  -7.833513e-04 
  2.148224e+02   3.935520e+01   1.701981e-01   7.263398e-03  -7.833513e-04 
  2.149724e+02   3.962176e+01  -1.952033e+00   7.175398e-03  -3.907757e-04 
  2.158224e+02   4.302793e+01  -2.055231e+00   6.843239e-03  -3.907757e-04 
  2.158974e+02   4.317672e+01   7.379792e-02   6.801102e-03  -7.325172e-04 
  2.158974e+02   4.317672e+01   7.379792e-02   6.801102e-03  -7.325172e-04 
  2.158974e+02   4.317672e+01   7.379792e-02   6.801102e-03  -7.325172e-04 
  2.158974e+02   4.317672e+01   7.379792e-02   6.801102e-03  -7.375566e-04 
  2.158974e+02   4.317672e+01   7.379792e-02   6.801102e-03  -7.375566e-04 
  2.159724e+02   4.300585e+01   2.201733e+00   6.733052e-03  -1.076552e-03 
  2.280224e+02   9.687683e+00   5.632600e-01  -6.239402e-03  -1.076552e-03 
  2.281724e+02   9.664560e+00  -4.083446e-01  -6.448093e-03  -1.709481e-03 
  2.281724e+02   9.664560e+00  -4.083446e-01  -6.448093e-03  -1.709481e-03 
  2.281724e+02   9.664560e+00  -4.083446e-01  -6.448093e-03  -1.699249e-03 
  2.281724e+02   9.664560e+00  -4.083446e-01  -6.448093e-03  -1.699249e-03 
  2.402224e+02   3.703511e+01  -1.863070e+00  -2.692404e-02  -1.699249e-03 
  2.403724e+02   3.704441e+01   1.801363e+00  -2.697767e-02   9.850913e-04 
  2.403724e+02   3.704441e+01   1.801363e+00  -2.697767e-02   9.850913e-04 
  2.403724e+02   3.704441e+01   1.801363e+00  -2.697767e-02   9.812582e-04 
  2.403724e+02   3.704441e+01   1.801363e+00  -2.697767e-02   9.812582e-04 
  2.524224e+02   1.027028e+01   4.205569e-01  -1.515351e-02   9.812582e-04 
  2.525724e+02   1.029860e+01  -6.102659e-01  -1.511888e-02  -5.189686e-04 
  2.525724e+02   1.029860e+01  -6.102659e-01  -1.511888e-02  -5.189686e-04 
  2.525724e+02   1.029860e+01  -6.102659e-01  -1.511888e-02  -5.241165e-04 
  2.525724e+02   1.029860e+01  -6.102659e-01  -1.511888e-02  -5.241165e-04 
  2.646224e+02   4.435616e+01  -2.216088e+00  -2.143448e-02  -5.241165e-04 
  2.647724e+02   4.436252e+01   2.173956e+00  -2.135323e-02   1.606134e-03 
  2.647724e+02   4.436252e+01   2.173956e+00  -2.135323e-02   1.606134e-03 
  2.647724e+02   4.436252e+01   2.173956e+00  -2.135323e-02   1.613002e-03 
  2.647724e+02   4.436252e+01   2.173956e+00  -2.135323e-02   1.613002e-03 
  2.768224e+02   1.071216e+01   6.186041e-01  -1.916556e-03   1.613002e-03 
  2.769724e+02   1.068739e+01  -4.526511e-01  -1.688548e-03   1.430891e-03 
  2.769724e+02   1.068739e+01  -4.526511e-01  -1.688548e-03   1.430891e-03 
  2.769724e+02   1.068739e+01  -4.526511e-01  -1.688548e-03   1.430321e-03 
  2.769724e+02   1.068739e+01  -4.526511e-01  -1.688548e-03   1.430321e-03 
  2.890224e+02   3.796636e+01  -1.811164e+00   1.554682e-02   1.430321e-03 
  2.891724e+02   3.794632e+01   1.944132e+00   1.564539e-02  -1.176178e-04 
  2.891724e+02   3.794632e+01   1.944132e+00   1.564539e-02  -1.176178e-04 
  2.891724e+02   3.794632e+01   1.944132e+00   1.564539e-02  -1.105016e-04 
  2.891724e+02   3.794632e+01   1.944132e+00   1.564539e-02  -1.105016e-04 
  2.919350e+02   2.816612e+01   1.596169e+00   1.534013e-02  -1.105016e-04 
  2.922100e+02   2.729775e+01   1.561530e+00   1.530974e-02  -1.105016e-04 
  2.925100e+02   2.280492e+01   1.270802e+01   1.420846e-02  -7.144983e-03 
  2.928100e+02   1.582139e+01   1.057040e+01   1.206497e-02  -7.144983e-03 
  2.931100e+02   1.302222e+01  -5.476363e-01   1.122794e-02   1.458497e-03 
  2.931100e+02   1.302222e+01  -5.476363e-01   1.122794e-02   1.458497e-03 
  2.931100e+02   1.302222e+01  -5.476363e-01   1.122794e-02   1.516350e-03 
  2.931100e+02   1.302222e+01  -5.476363e-01   1.122794e-02   1.516350e-03 
  2.948850e+02   1.528083e+01  -7.248205e-01   1.391946e-02   1.516350e-03 
  2.950350e+02   1.551983e+01  -8.691578e-01   1.415571e-02   1.633933e-03 
  2.950350e+02   1.551983e+01  -8.691578e-01   1.415571e-02   1.633933e-03 
  2.950350e+02   1.551983e+01  -8.691578e-01   1.415571e-02   1.624130e-03 
  2.950350e+02   1.551983e+01  -8.691578e-01   1.415571e-02   1.624130e-03 
  2.956600e+02   1.665046e+01  -9.398511e-01   1.517079e-02   1.624130e-03 
  2.956600e+02   1.665046e+01  -9.398511e-01   1.517079e-02   1.624130e-03 
  2.958600e+02   1.703092e+01  -9.624729e-01   1.549562e-02   1.624130e-03 
  2.958600e+02   1.703092e+01  -9.624729e-01   1.549562e-02   1.624130e-03 
  2.960600e+02   1.742044e+01  -9.850948e-01   1.582044e-02   1.624130e-03 
  2.963600e+02   1.431095e+01   1.056288e+01   1.454034e-02  -9.997044e-03 
  2.966600e+02   8.681193e+00   8.202984e+00   1.154123e-02  -9.997044e-03 
  2.969600e+02   6.431124e+00   5.288381e-02   1.022968e-02   1.030398e-03 
  2.969600e+02   6.431124e+00   5.288381e-02   1.022968e-02   1.030398e-03 
  2.969600e+02   6.431124e+00   5.288381e-02   1.022968e-02   9.711561e-04 
  2.969600e+02   6.431124e+00   5.288381e-02   1.022968e-02   9.711561e-04 
  2.972600e+02   6.413427e+00   6.105206e-03   1.052102e-02   9.711561e-04 
  2.972600e+02   6.413427e+00   6.105206e-03   1.052102e-02   9.711561e-04 
  2.987600e+02   6.549414e+00  -2.301933e-01  -1.187588e-01  -1.753405e-01 
  3.007850e+02   8.140979e+00  -5.557648e-01  -4.738233e-01  -1.753405e-01 
  3.009350e+02   8.103648e+00   8.025240e-01  -4.940154e-01  -9.331864e-02 
  3.009350e+02   8.103648e+00   8.025240e-01  -4.940154e-01  -9.331864e-02 
  3.009350e+02   8.103648e+00   8.025240e-01  -4.940154e-01  -9.332066e-02 
  3.009350e+02   8.103648e+00   8.025240e-01  -4.940154e-01  -9.332066e-02 
  3.013600e+02   7.458148e+00   7.163012e-01  -5.336767e-01  -9.332066e-02 
  3.040871e+02   4.076198e+00   4.053243e-01  -7.371833e-01  -4.879591e-02 
  3.048871e+02   3.610483e+00   1.768197e-01  -7.762200e-01  -4.879591e-02 
  3.051871e+02   4.563162e+00  -3.629580e+00  -8.972331e-01  -7.757908e-01 
  3.051871e+02   4.563162e+00  -3.629580e+00  -8.972331e-01  -7.757908e-01 
  3.051871e+02   4.563162e+00  -3.629580e+00  -8.972331e-01  -7.758881e-01 
  3.051871e+02   4.563162e+00  -3.629580e+00  -8.972331e-01  -7.758881e-01 
  3.065871e+02   2.081404e+01  -7.978186e+00  -1.983476e+00  -7.758881e-01 
  3.068871e+02   1.930540e+01   1.249353e+01  -1.914499e+00   1.224179e+00 
  3.073871e+02   8.846117e+00   8.425024e+00  -1.302409e+00   1.224179e+00 
  3.076871e+02   6.537042e+00   5.416441e-02  -1.123746e+00  -2.361860e-03 
  3.076871e+02   6.537042e+00   5.416441e-02  -1.123746e+00  -2.361860e-03 
  3.076871e+02   6.537042e+00   5.416441e-02  -1.123746e+00  -2.456047e-03 
  3.076871e+02   6.537042e+00   5.416441e-02  -1.123746e+00  -2.456047e-03 
  3.082620e+02   6.525477e+00  -3.404946e-02  -1.125158e+00  -2.456047e-03 
  3.082620e+02   6.525477e+00  -3.404946e-02  -1.125158e+00  -2.456047e-03 
  3.088370e+02   6.615352e+00  -1.222633e-01  -1.126570e+00  -2.456047e-03 
  3.091370e+02   9.001308e+00  -8.639244e+00  -1.307206e+00  -1.232844e+00 
  3.091370e+02   9.001308e+00  -8.639244e+00  -1.307206e+00  -1.232844e+00 
  3.091370e+02   9.001308e+00  -8.639244e+00  -1.307206e+00  -1.232901e+00 
  3.091370e+02   9.001308e+00  -8.639244e+00  -1.307206e+00  -1.232901e+00 
  3.096370e+02   1.974126e+01  -1.284066e+01  -1.923656e+00  -1.232901e+00 
  3.099370e+02   2.132232e+01   8.108562e+00  -1.993786e+00   7.771215e-01 
  3.113370e+02   4.754058e+00   3.725911e+00  -9.058160e-01   7.771215e-01 
  3.116370e+02   3.790690e+00  -2.344070e-01  -7.855752e-01   4.220226e-02 
  3.116370e+02   3.790690e+00  -2.344070e-01  -7.855752e-01   4.220226e-02 
  3.116370e+02   3.790690e+00  -2.344070e-01  -7.855752e-01   4.222177e-02 
  3.116370e+02   3.790690e+00  -2.344070e-01  -7.855752e-01   4.222177e-02 
  3.124370e+02   4.343853e+00  -4.570465e-01  -7.517978e-01   4.222177e-02 
  3.151641e+02   7.877703e+00  -7.149604e-01  -5.648098e-01   8.836105e-02 
  3.155891e+02   8.520068e+00  -7.964876e-01  -5.272563e-01   8.836105e-02 
  3.157391e+02   8.544894e+00   6.323870e-01  -5.073811e-01   1.760810e-01 
  3.157391e+02   8.544894e+00   6.323870e-01  -5.073811e-01   1.760810e-01 
  3.157391e+02   8.544894e+00   6.323870e-01  -5.073811e-01   1.760884e-01 
  3.157391e+02   8.544894e+00   6.323870e-01  -5.073811e-01   1.760884e-01 
  3.162391e+02   7.953464e+00   5.504718e-01  -4.193370e-01   1.760884e-01 
  3.162391e+02   7.953464e+00   5.504718e-01  -4.193370e-01   1.760884e-01 
  3.174641e+02   6.850656e+00   3.497796e-01  -2.036287e-01   1.760884e-01 
  3.174641e+02   6.850656e+00   3.497796e-01  -2.036287e-01   1.760884e-01 
  3.174641e+02   6.850656e+00   3.497796e-01  -2.036287e-01   1.760884e-01 
  3.177641e+02   6.655533e+00   3.006304e-01  -1.508022e-01   1.760884e-01 
  3.178641e+02   6.597046e+00   2.842474e-01  -1.331933e-01   1.760884e-01 
  3.185221e+02   6.443316e+00   1.778166e-01  -4.771065e-02   8.725302e-02 
  3.186061e+02   6.414572e+00   1.643676e-01  -4.038139e-02   8.725302e-02 
  3.192641e+02   6.315950e+00   5.955382e-02  -1.188980e-02  -2.346826e-04 
  3.192641e+02   6.315950e+00   5.955382e-02  -1.188980e-02  -2.346826e-04 
